Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,106265 - 512617307,simple,SKU_29ZT_8H761N,Pond's Clear Face Spa Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_29ZT_8H761N_1.webp"" width=""100%"" />""",taxable,1,0,0,1,29700,13430,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_29ZT_8H761N_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120ml,1,0
,7041392104 - 17414464492,simple,SKU_38G9GX4_8004ESS,Haerin Sunset One Kill Remover Pad,-1,0,visible,Type: Tissue/Sheet/Pad,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38G9GX4_8004ESS_1.jpg"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_38G9GX4_8004ESS_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,11050,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_38G9GX4_8004ESS_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,"70 sheets, 170ml",1,0
,2322578940 - 4011679112,simple,SKU_12ESXDO_1UCG7EW,M&Biz Professional Eyelash Glue Cream Remover,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_12ESXDO_1UCG7EW_1.webp"" width=""100%"" />""",taxable,1,0,0,1,11150,10650,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_12ESXDO_1UCG7EW_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,20g,1,0
,6010125917 - 10902151561,simple,SKU_2RE9UU5_50AUXZD,Biooptics Eye Clean Lid Cleaner Eyelid Cleaner 30p,-1,0,visible,"Type: Tissue/Sheet/Pad
Area used: eye area","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2RE9UU5_50AUXZD_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2RE9UU5_50AUXZD_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2RE9UU5_50AUXZD_1.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,14000,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2RE9UU5_50AUXZD_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2RE9UU5_50AUXZD_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,60ml,1,0
,6703666403 - 15536835339,simple,SKU_32V6U3N_74Y8AVF,NAD Deep Clear Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32V6U3N_74Y8AVF_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32V6U3N_74Y8AVF_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32V6U3N_74Y8AVF_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32V6U3N_74Y8AVF_5.webp"" width=""100%"" />""",taxable,1,0,0,1,18000,9900,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32V6U3N_74Y8AVF_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32V6U3N_74Y8AVF_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32V6U3N_74Y8AVF_14.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,500ml,1,0
Banila Co,6661785339 - 15293866389,simple,SKU_32696GR_70XKMTX,Banila co Clean It Zero Soothing Lip & Eye Remover Pad 30p,-1,0,visible,"Type: Tissue/Sheet/Pad
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32696GR_70XKMTX_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_32696GR_70XKMTX_2.webp"" width=""100%"" />""",taxable,1,0,0,1,6000,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_32696GR_70XKMTX_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets,1,0
Etude,4946372 - 14137154638,simple,SKU_2Y0N8_6HSWABY,Etude Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2Y0N8_6HSWABY_1.webp"" width=""100%"" />""",taxable,1,0,0,1,11000,7440,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2Y0N8_6HSWABY_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,250ml,1,0
Etude,7240515511 - 94557369,simple,SKU_3BQTDIV_1KAOXL,ETUDE HOUSE Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3BQTDIV_1KAOXL_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3BQTDIV_1KAOXL_2.webp"" width=""100%"" />""",taxable,1,0,0,1,11000,7440,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3BQTDIV_1KAOXL_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3BQTDIV_1KAOXL_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,250ml,1,0
R&W,1362255990 - 2442737240,simple,SKU_MJ1VG6_14ECC48,R&W The Clear Gentle Lip & Eye Makeup Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_MJ1VG6_14ECC48_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_MJ1VG6_14ECC48_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_MJ1VG6_14ECC48_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_MJ1VG6_14ECC48_3.webp"" width=""100%"" />""",taxable,1,0,0,1,52000,15250,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_MJ1VG6_14ECC48_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_MJ1VG6_14ECC48_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_MJ1VG6_14ECC48_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,content reference,1,0
Kosnori,7116170866 - 17804635945,simple,SKU_39OS8KY_86GF50P,Kosnori Micro Active Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OS8KY_86GF50P_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OS8KY_86GF50P_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OS8KY_86GF50P_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OS8KY_86GF50P_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OS8KY_86GF50P_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OS8KY_86GF50P_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_39OS8KY_86GF50P_6.webp"" width=""100%"" />""",taxable,1,0,0,1,12000,6790,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_39OS8KY_86GF50P_9.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
Dr.G,1772517491 - 3018084987,simple,SKU_TBB78Z_1DWW1A3,Dr.G Green Deep Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_TBB78Z_1DWW1A3_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_TBB78Z_1DWW1A3_2.webp"" width=""100%"" />""",taxable,1,0,0,1,17000,10480,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TBB78Z_1DWW1A3_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TBB78Z_1DWW1A3_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TBB78Z_1DWW1A3_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_TBB78Z_1DWW1A3_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120ml,1,0
,207450008 - 1028847087,simple,SKU_3FIDG8_H0JRHR,Illiyoon Fresh Moisture Lip & Eye Remover,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye
Skin concerns: soothing/moisturizing","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3FIDG8_H0JRHR_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3FIDG8_H0JRHR_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3FIDG8_H0JRHR_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3FIDG8_H0JRHR_3.webp"" width=""100%"" />""",taxable,1,0,0,1,24990,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3FIDG8_H0JRHR_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3FIDG8_H0JRHR_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3FIDG8_H0JRHR_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3FIDG8_H0JRHR_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,300ml,1,0
Merge,18756706 - 75328858,simple,SKU_B60RM_18UK4A,Merge Good Very Lip and Eye Remover,-1,0,visible,"Type: Liquid
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_B60RM_18UK4A_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_B60RM_18UK4A_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_B60RM_18UK4A_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_B60RM_18UK4A_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_B60RM_18UK4A_2.webp"" width=""100%"" />""",taxable,1,0,0,1,8900,6400,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_B60RM_18UK4A_11.webp,",0,KeySpecifications,all skin types,1,0,Capacity,210ml,1,0
,5803127524 - 9959222145,simple,SKU_2NZ15US_4KPGOZL,Chops Ginseng Total Remover,-1,0,visible,"Type: Liquid
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NZ15US_4KPGOZL_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NZ15US_4KPGOZL_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NZ15US_4KPGOZL_3.webp"" width=""100%"" />""",taxable,1,0,0,1,29890,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NZ15US_4KPGOZL_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,110ml,1,0
Apieu,1605922167 - 2826039867,simple,SKU_QK4HH3_1AQJUBF,APIEU Mineral Lip & Eye Remover [Large Volume] (Omarin)_O0464,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QK4HH3_1AQJUBF_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QK4HH3_1AQJUBF_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QK4HH3_1AQJUBF_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QK4HH3_1AQJUBF_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_QK4HH3_1AQJUBF_5.webp"" width=""100%"" />""",taxable,1,0,0,1,9000,5860,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_QK4HH3_1AQJUBF_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,250ml,1,0
,5073745740 - 6870201878,simple,SKU_2BWRZ9O_35MC9P2,Lidlab ISOP Plus Eyelid Cleaner Tea Tree Oil Puritox Eyelid Eye Cleaner 50ML,-1,0,visible,"Area used: eye area
Capacity per piece: 50ml","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BWRZ9O_35MC9P2_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BWRZ9O_35MC9P2_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2BWRZ9O_35MC9P2_1.webp"" width=""100%"" />""",taxable,1,0,0,1,21950,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2BWRZ9O_35MC9P2_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50ml,1,0
,2072074 - 8713128,simple,SKU_18ETM_56R3C,Bielenda Double Phase Eye Remover Avocado,-1,0,visible,"Type: Liquid
Area of ​​use: Lip & Eye
Income type: -","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_18ETM_56R3C_1.webp"" width=""100%"" />""",taxable,1,0,0,1,13300,6900,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_18ETM_56R3C_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_18ETM_56R3C_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_18ETM_56R3C_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_18ETM_56R3C_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_18ETM_56R3C_3.webp,",0,KeySpecifications,Sensitive skin/mild skin/moisturizing,1,0,Capacity,140ml,1,0
,2304978892 - 3972844880,simple,SKU_124BP3G_1TPBUQ8,Marbala Eye Makeup Remover Pads 75 Sheets,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_124BP3G_1TPBUQ8_1.webp"" width=""100%"" />""",taxable,1,0,0,1,14850,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_124BP3G_1TPBUQ8_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,75 sheets,1,0
L'Occitane,1473643321 - 2532758960,simple,SKU_ODDAGP_15VXTBK,L'Occitane 3-In-1 Micellar Water Facial Makeup Remover,-1,0,visible,Type: Liquid,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ODDAGP_15VXTBK_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ODDAGP_15VXTBK_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ODDAGP_15VXTBK_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_ODDAGP_15VXTBK_4.webp"" width=""100%"" />""",taxable,1,0,0,1,24920,,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ODDAGP_15VXTBK_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ODDAGP_15VXTBK_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ODDAGP_15VXTBK_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_ODDAGP_15VXTBK_7.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,200ml,1,0
,2197659275 - 17758529737,simple,SKU_10CFGQZ_85OYX8P,Ariel Stress Relieving Pure Full Lip & Eye Remover Pad 30p,-1,0,visible,"Type: Tissue/Sheet/Pad
Area of ​​use: Lip & Eye","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_10CFGQZ_85OYX8P_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_10CFGQZ_85OYX8P_14.webp"" width=""100%"" />""",taxable,1,0,0,1,14000,13450,Beauty > Makeup > Lip Makeup > Point Remover,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_10CFGQZ_85OYX8P_15.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets,1,0
