Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,5882500000 - 10322022819,simple,SKU_2PAAE1S_4QPGRS3,Trimay Hyaluron Microdelivery Peeling Gel,-1,0,visible,"Skin type: all skin
Container Type: Tubular","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2PAAE1S_4QPGRS3_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2PAAE1S_4QPGRS3_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2PAAE1S_4QPGRS3_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2PAAE1S_4QPGRS3_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2PAAE1S_4QPGRS3_5.webp"" width=""100%"" />""",taxable,1,0,0,1,9100,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2PAAE1S_4QPGRS3_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2PAAE1S_4QPGRS3_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2PAAE1S_4QPGRS3_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2PAAE1S_4QPGRS3_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120ml,1,0
,5878843859 - 10305538385,simple,SKU_2P840YB_4QFNGB5,Ariderma Arigen 72 H Bubble Milk Peel 10ml + Aqua Gel 10ml Set,-1,0,visible,"Skin type: all skin
Container Type: Tubular","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_16.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_17.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2P840YB_4QFNGB5_1.webp"" width=""100%"" />""",taxable,1,0,0,1,19800,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_12.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_16.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_15.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_17.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2P840YB_4QFNGB5_10.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,"Bubble Milk Peel: 10ml, Aqua Gel: 10ml",1,0
,5843875140 - 10149665383,simple,SKU_2ONAIX0_4NUUJXJ,Clalab Tone Up Mineral Pad 60p,-1,0,visible,"Skin type: all skin
Container type: jar type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ONAIX0_4NUUJXJ_1.webp"" width=""100%"" />""",taxable,1,0,0,1,17600,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ONAIX0_4NUUJXJ_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,117g,1,0
,5843617895 - 10148480673,simple,SKU_2ON50FB_4NU55SX,Ladamer Cell Peel Double Peeling Activator 25,-1,0,visible,Skin type: all skin,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ON50FB_4NU55SX_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ON50FB_4NU55SX_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ON50FB_4NU55SX_1.webp"" width=""100%"" />""",taxable,1,0,0,1,64800,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Toner/Cotton Swabs,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ON50FB_4NU55SX_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50ml,1,0
,4760192655 - 6064366996,simple,SKU_26Q3G5R_2SAKFIS,Fanta Skin AHA BHA Dead Skin Cleansing Toner,-1,0,visible,"Skin type: all skin
Skin trouble: dead skin care
Area used: face
Target use: Unisex","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26Q3G5R_2SAKFIS_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26Q3G5R_2SAKFIS_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26Q3G5R_2SAKFIS_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26Q3G5R_2SAKFIS_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15900,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Toner/Cotton Swabs,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26Q3G5R_2SAKFIS_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26Q3G5R_2SAKFIS_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,250ml,1,0
,5836187011 - 10114664908,simple,SKU_2OIPQPV_4NA0DE4,I'm the Real Shrek Pore Pad 60p,-1,0,visible,"Skin type: all skin
Container type: jar type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OIPQPV_4NA0DE4_1.webp"" width=""100%"" />""",taxable,1,0,0,1,4900,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OIPQPV_4NA0DE4_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OIPQPV_4NA0DE4_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,140g,1,0
,5829944721 - 10085750510,simple,SKU_2OEZY4X_4MSSMWE,Secret Key Snail Repairing Toner,-1,0,visible,Skin type: all skin,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2OEZY4X_4MSSMWE_1.webp"" width=""100%"" />""",taxable,1,0,0,1,22220,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Toner/Cotton Swabs,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2OEZY4X_4MSSMWE_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150ml,1,0
,5814320125 - 10013972119,simple,SKU_2O5P24D_4LM26C7,Secret Key Lemon Sparkling Peeling Gel,-1,0,visible,"Skin type: all skin
Container Type: Tubular","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2O5P24D_4LM26C7_1.webp"" width=""100%"" />""",taxable,1,0,0,1,15580,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2O5P24D_4LM26C7_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120ml,1,0
,5814320016 - 10013971540,simple,SKU_2O5P21C_4LM25W4,Secret Key Lemon Sparkling Peeling Pad 70p,-1,0,visible,"Skin type: all skin
Container type: jar type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2O5P21C_4LM25W4_1.webp"" width=""100%"" />""",taxable,1,0,0,1,28300,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2O5P21C_4LM25W4_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,130ml,1,0
,5803484669 - 9961316950,simple,SKU_2NZ8TFH_4KQPLCM,SOOIKCO Milk Toner Skin Peeling Pad 70p,-1,0,visible,"Skin type: all skin
Container type: jar type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NZ8TFH_4KQPLCM_1.webp"" width=""100%"" />""",taxable,1,0,0,1,27000,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NZ8TFH_4KQPLCM_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,200ml,1,0
,5802757070 - 9957044406,simple,SKU_2NYT80E_4KO60MU,Ohask Water Glow Ampoule Pad 70p,-1,0,visible,"Container type: jar type
Skin type: all skin","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NYT80E_4KO60MU_1.webp"" width=""100%"" />""",taxable,1,0,0,1,32000,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NYT80E_4KO60MU_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NYT80E_4KO60MU_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150g,1,0
,5802448601 - 9955682888,simple,SKU_2NYMLZT_4KNCU2W,Maycoop Low Scrub Cleanser,-1,0,visible,"Skin type: all skin
Container Type: Tubular","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NYMLZT_4KNCU2W_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NYMLZT_4KNCU2W_2.webp"" width=""100%"" />""",taxable,1,0,0,1,21390,,Beauty > Cleansing/Peeling > Scrub/Peeling > Powder/Scrub,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NYMLZT_4KNCU2W_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,110ml,1,0
,5767659998 - 9788963067,simple,SKU_2NDWYXQ_4HW3G8R,Care Zone Acure Keratin Solution,-1,0,visible,Skin type: all skin,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NDWYXQ_4HW3G8R_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NDWYXQ_4HW3G8R_1.webp"" width=""100%"" />""",taxable,1,0,0,1,14590,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NDWYXQ_4HW3G8R_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,Solution: 200ml,1,0
,5763367441 - 9768228790,simple,SKU_2NBCYS1_4HJR1KM,GILY C5 Serum Pad 70p,-1,0,visible,"Skin type: all skin
Container type: jar type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NBCYS1_4HJR1KM_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NBCYS1_4HJR1KM_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NBCYS1_4HJR1KM_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NBCYS1_4HJR1KM_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NBCYS1_4HJR1KM_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15660,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NBCYS1_4HJR1KM_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150ml,1,0
,5762649551 - 9764237467,simple,SKU_2NAXKUN_4HHDHUJ,O21 One White Swan Galactomyces Vitamin C Peeling Pad 60p,-1,0,visible,"Skin type: all skin
Container type: jar type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NAXKUN_4HHDHUJ_1.jpg"" width=""100%"" />""",taxable,1,0,0,1,16550,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NAXKUN_4HHDHUJ_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NAXKUN_4HHDHUJ_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NAXKUN_4HHDHUJ_4.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,60 sheets (110ml),1,0
Blasea,5756652931 - 9737168072,simple,SKU_2N7D1TV_4H19AYW,Blasea Active Refresh Green Peeling Gel,-1,0,visible,"Skin type: all skin
Vessel Type: Pump Type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2N7D1TV_4H19AYW_1.jpg"" width=""100%"" />""",taxable,1,0,0,1,13800,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2N7D1TV_4H19AYW_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
,5727343734 - 9599223366,simple,SKU_2MPWUPI_4ER4O5I,Sooahyeon Deep & Moisture Skin Peeling Lavender 2p + Germinated Brown Rice 2p Set,-1,0,visible,"Fragrance: Herbal Fragrance
Skin type: all skin","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2MPWUPI_4ER4O5I_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2MPWUPI_4ER4O5I_2.webp"" width=""100%"" />""",taxable,1,0,0,1,16900,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2MPWUPI_4ER4O5I_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,300ml,1,0
,5723130395 - 9579117316,simple,SKU_2MNEJOB_4EF5Q84,CellQ Farmer Maker Jeju Lotus PH Toner Pad 60p,-1,0,visible,"Skin type: all skin
Container type: jar type","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2MNEJOB_4EF5Q84_1.jpg"" width=""100%"" />""",taxable,1,0,0,1,19900,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2MNEJOB_4EF5Q84_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120ml,1,0
,5708888640 - 9512770129,simple,SKU_2MEXAO0_4DBNOEP,Chloe One-Step Clear Peeling Pad,-1,0,visible,Skin type: all skin,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2MEXAO0_4DBNOEP_1.webp"" width=""100%"" />""",taxable,1,0,0,1,13340,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2MEXAO0_4DBNOEP_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,8ml,1,0
,5696546886 - 9453540329,simple,SKU_2M7KRPI_4CCE6EH,Crazy Skin Beauty Pack lip and face,-1,0,visible,"Skin type: all skin
Container Type: Tubular","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2M7KRPI_4CCE6EH_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7KRPI_4CCE6EH_1.webp"" width=""100%"" />""",taxable,1,0,0,1,9900,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2M7KRPI_4CCE6EH_10.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,130g,1,0
,5696052283 - 9451126652,simple,SKU_2M7A62J_4CAYFZW,Open Beauty Loonshot Layered Ceramide Ampoule Toner,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7A62J_4CAYFZW_2.jpg"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7A62J_4CAYFZW_1.webp"" width=""100%"" />""",taxable,1,0,0,1,21250,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Toner/Cotton Swabs,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2M7A62J_4CAYFZW_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120ml,1,0
,5696046033 - 9451096327,simple,SKU_2M7A18X_4CAXSLJ,Med-B Purifying Peeling Gel Cranberry,-1,0,visible,"Skin type: all skin
Container Type: Tubular","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2M7A18X_4CAXSLJ_1.webp"" width=""100%"" />""",taxable,1,0,0,1,5750,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2M7A18X_4CAXSLJ_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,180ml,1,0
Vibras,5677228066 - 9366486159,simple,SKU_2LW2P7M_4AWKAZ3,Vibras Kanna Barrier Essence Pad,-1,0,visible,"Container type: jar type
Skin type: all skin","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2LW2P7M_4AWKAZ3_1.webp"" width=""100%"" />""",taxable,1,0,0,1,23800,,Beauty > Cleansing/Peeling > Scrub/Peeling > Peeling Pad,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2LW2P7M_4AWKAZ3_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2LW2P7M_4AWKAZ3_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,209g,1,0
,5673829140 - 9350782797,simple,SKU_2LU1UL0_4AN7Q6L,BNP X Falling Gel,-1,0,visible,Skin type: all skin,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2LU1UL0_4AN7Q6L_1.webp"" width=""100%"" />""",taxable,1,0,0,1,32000,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2LU1UL0_4AN7Q6L_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,100ml,1,0
,5641827109 - 9206327435,simple,SKU_2LAZXNP_4897JPN,Araon Face Peeling Gel,-1,0,visible,Skin type: all skin,,taxable,1,0,0,1,24750,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2LAZXNP_4897JPN_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2LAZXNP_4897JPN_3.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2LAZXNP_4897JPN_1.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150ml,1,0
,5619754292 - 9105980143,simple,SKU_2KXUU5W_46LGR8V,Lee Keum-hee Skin Bob Grain Cellulose Peeling Gel,-1,0,visible,"Skin type: all skin
Container Type: Tubular","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2KXUU5W_46LGR8V_1.webp"" width=""100%"" />""",taxable,1,0,0,1,13750,,Beauty > Cleansing/Peeling > Scrub/Peeling > Gel/Gommage/Cream,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KXUU5W_46LGR8V_2.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KXUU5W_46LGR8V_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2KXUU5W_46LGR8V_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,150ml,1,0
